;Submission ID;Respondent ID;Submitted at;What is your age?;What is your ZIP code?;How many cups of coffee do you typically drink per day?;Where do you typically drink coffee?;Where do you typically drink coffee? (At home);Where do you typically drink coffee? (At the office);Where do you typically drink coffee? (On the go);Where do you typically drink coffee? (At a cafe);Where do you typically drink coffee? (None of these);How do you brew coffee at home?;How do you brew coffee at home? (Pour over);How do you brew coffee at home? (French press);How do you brew coffee at home? (Espresso);How do you brew coffee at home? (Coffee brewing machine (e.g. Mr. Coffee));How do you brew coffee at home? (Pod/capsule machine (e.g. Keurig/Nespresso));How do you brew coffee at home? (Instant coffee);How do you brew coffee at home? (Bean-to-cup machine);How do you brew coffee at home? (Cold brew);How do you brew coffee at home? (Coffee extract (e.g. Cometeer));How do you brew coffee at home? (Other);How else do you brew coffee at home?;On the go, where do you typically purchase coffee?;On the go, where do you typically purchase coffee? (National chain (e.g. Starbucks, Dunkin));On the go, where do you typically purchase coffee? (Local cafe);On the go, where do you typically purchase coffee? (Drive-thru);On the go, where do you typically purchase coffee? (Specialty coffee shop);On the go, where do you typically purchase coffee? (Deli or supermarket);On the go, where do you typically purchase coffee? (Other);Where else do you purchase coffee?;What is your favorite coffee drink?;Please specify what your favorite coffee drink is;Do you usually add anything to your coffee?;Do you usually add anything to your coffee? (No - just black);Do you usually add anything to your coffee? (Milk, dairy alternative, or coffee creamer);Do you usually add anything to your coffee? (Sugar or sweetener);Do you usually add anything to your coffee? (Flavor syrup);Do you usually add anything to your coffee? (Other);What else do you add to your coffee?;What kind of dairy do you add?;What kind of dairy do you add? (Whole milk);What kind of dairy do you add? (Skim milk);What kind of dairy do you add? (Half and half);What kind of dairy do you add? (Coffee creamer);What kind of dairy do you add? (Flavored coffee creamer);What kind of dairy do you add? (Oat milk);What kind of dairy do you add? (Almond milk);What kind of dairy do you add? (Soy milk);What kind of dairy do you add? (Other);What kind of sugar or sweetener do you add?;What kind of sugar or sweetener do you add? (Granulated Sugar);What kind of sugar or sweetener do you add? (Artificial Sweeteners (e.g., Splenda));What kind of sugar or sweetener do you add? (Honey);What kind of sugar or sweetener do you add? (Maple Syrup);What kind of sugar or sweetener do you add? (Stevia);What kind of sugar or sweetener do you add? (Agave Nectar);What kind of sugar or sweetener do you add? (Brown Sugar);What kind of sugar or sweetener do you add? (Raw Sugar (Turbinado));What kind of flavorings do you add?;What kind of flavorings do you add? (Vanilla Syrup);What kind of flavorings do you add? (Caramel Syrup);What kind of flavorings do you add? (Hazelnut Syrup);What kind of flavorings do you add? (Cinnamon (Ground or Stick));What kind of flavorings do you add? (Peppermint Syrup);What kind of flavorings do you add? (Other);What other flavoring do you use?;Before today's tasting, which of the following best described what kind of coffee you like?;How strong do you like your coffee?;What roast level of coffee do you prefer?;How much caffeine do you like in your coffee?;Lastly, how would you rate your own coffee expertise?;Coffee A - Bitterness;Coffee A - Acidity;Coffee A - Personal Preference;Coffee A - Notes;Coffee B - Bitterness;Coffee B - Acidity;Coffee B - Personal Preference;Coffee B - Notes;Coffee C - Bitterness;Coffee C - Acidity;Coffee C - Personal Preference;Coffee C - Notes;Coffee D - Bitterness;Coffee D - Acidity;Coffee D - Personal Preference;Coffee D - Notes;Between Coffee A, Coffee B, and Coffee C which did you prefer?;Between Coffee A and Coffee D, which did you prefer?;Lastly, what was your favorite overall coffee?;Do you work from home or in person?;In total, much money do you typically spend on coffee in a month?;Why do you drink coffee?;Why do you drink coffee? (It tastes good);Why do you drink coffee? (I need the caffeine);Why do you drink coffee? (I need the ritual);Why do you drink coffee? (It makes me go to the bathroom);Why do you drink coffee? (Other);Other reason for drinking coffee;Do you like the taste of coffee?;Do you know where your coffee comes from?;What is the most you've ever paid for a cup of coffee?;What is the most you'd ever be willing to pay for a cup of coffee?;Do you feel like you’re getting good value for your money when you buy coffee at a cafe?;Approximately how much have you spent on coffee equipment in the past 5 years?;Do you feel like you’re getting good value for your money with regards to your coffee equipment?;Gender;Gender (please specify);Marital Status;Household Income;Education Level;Ethnicity/Race;Ethnicity/Race (please specify);Employment Status;Number of Children;Political Affiliation
3505;QA8DA8;97r6jG;10/22/23 22:33;55-64 years old;80005;3;At home, At the office;True;True;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bright;Somewhat strong;Light;Full caffeine;8.0;2.0;3.0;4.0;Easy to drink, lovely flavour (spelled that correctly). Not harsh. Something I would be ok to drink again even if I did not go over the moon about it. Clean. Some acid. Fruity, but not crazy fruity. Crisp. Changed nicely as it cooled. Would buy;3.0;2.0;3.0;Lacks defect, but was LOVELY to drink. Really liked it HOT, maybe less as it cooled. Chocolate. Something where I felt the bitterness I enjoyed hit my tongue at the beginning and faded nicely. Not citrus. ;1.0;1.0;1.0;"Lacked punch for me. No bite. Almost a ""hot brown water"" experience. Really didn't taste of anything to me either hot or cold. Could not enjoy it.  ";3.0;1.0;5.0;Can I give this a 6+ on my likes? Bright. fruity. Would buy and drink over and over. Really got a LOT of citrus. Mouth feel like what I get from a great red wine. Tropical and complex. SEXY AS HELL. Where do I buy this? Surprised that I liked it since the acidity was not there (I usually like a bite). ;Coffee A;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;More than $20;$8-$10;Yes;$300-$500;Yes;Male;;Married;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;2;Independent
3506;Rz80VP;Z2QG45;10/22/23 22:34;35-44 years old;7920;1;At home;True;False;False;False;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Regular drip coffee;;Sugar or sweetener;False;False;True;False;False;;;;;;;;;;;;Granulated Sugar;True;False;False;False;False;False;False;False;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;7.0;2.0;3.0;4.0;Raisin, Cherry, chocolate;3.0;2.0;5.0;Caramel, cream;4.0;3.0;5.0;Roasty, Earl Gray tea;2.0;4.0;3.0;Raspberry, floral;Coffee C;Coffee A;Coffee C;I primarily work in person;$20-$40;I need the ritual, I need the caffeine, It tastes good;True;True;True;False;False;;Yes;Yes;$6-$8;$8-$10;No;$100-$300;Yes;Male;;Married;$150,000 or more;Doctorate or professional degree;White/Caucasian;;Employed full-time;2;Democrat
3507;AlWd4N;4KG1gd;10/22/23 22:35;18-24 years old;27540;1;At home;True;False;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Americano;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Somewhat strong;Light;Full caffeine;7.0;1.0;4.0;5.0;sweet, fresh fruit, orange?;3.0;3.0;3.0;balanced;4.0;3.0;3.0;most roasty, better as it cools;2.0;4.0;4.0;natural, fermented blueberry;Coffee A;Coffee A;Coffee A;I primarily work in person;$20-$40;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$8-$10;$10-$15;No;$500-$1000;Yes;Male;;Single;Under $25,000;Some college or associate's degree;White/Caucasian;;Student;;Republican
3508;8djKEr;7NP4Ra;10/22/23 22:35;35-44 years old;98107;2;At the office, At home;True;True;False;False;False;Pour over, Coffee extract (e.g. Cometeer), Other, Espresso;True;False;True;False;False;False;False;False;True;True;Aeropress;;;;;;;;;Americano;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Very strong;Light;Full caffeine;8.0;2.0;4.0;4.0;mango, tropical;3.0;2.0;2.0;;4.0;1.0;1.0;;3.0;4.0;5.0;fruity, red berries;Coffee A;Coffee D;Coffee D;I primarily work in person;$60-$80;It tastes good;True;False;False;False;False;;Yes;Yes;$10-$15;$10-$15;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;2;Democrat
3509;24OeoM;O7V8Da;10/22/23 22:35;35-44 years old;30316;Less than 1;At the office, At home;True;True;False;False;False;Instant coffee;False;False;False;False;False;True;False;False;False;False;;;;;;;;;;Blended drink (e.g. Frappuccino);;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;Granulated Sugar, Stevia;True;False;False;False;True;False;False;False;;;;;;;;;Sweet;Medium;Light;Full caffeine;1.0;2.0;5.0;4.0;;2.0;2.0;4.0;;3.0;3.0;3.0;;4.0;2.0;3.0;;Coffee A;Coffee A;Coffee A;I primarily work from home;<$20;It tastes good;True;False;False;False;False;;Yes;No;$2-$4;$2-$4;No;Less than $20;Yes;Male;;Married;$75,000 - $99,999;Master's degree;White/Caucasian;;Homemaker;2;Democrat
3510;yle6oW;O7VjWM;10/22/23 22:35;25-34 years old;11373;1;On the go, At a cafe;False;False;True;True;False;;;;;;;;;;;;;National chain (e.g. Starbucks, Dunkin), Drive-thru;True;False;True;False;False;False;;Iced coffee;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Soy milk;False;False;False;False;False;False;False;True;False;;;;;;;;;;;;;;;;;;Chocolatey;Somewhat strong;Medium;Full caffeine;7.0;1.0;4.0;5.0;;3.0;2.0;4.0;Chocolate;3.0;1.0;2.0;Cherry;4.0;5.0;3.0;Fruit;Coffee A;Coffee A;Coffee A;I primarily work in person;$60-$80;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$8-$10;Yes;$100-$300;Yes;Female;;Single;$100,000 - $149,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
3511;NA8oKO;W8ZpWR;10/22/23 22:37;45-54 years old;2176;2;At home, At a cafe;True;False;False;True;False;Pour over, French press;True;True;False;False;False;False;False;False;False;False;;;;;;;;;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bright;Somewhat strong;Light;Full caffeine;6.0;2.0;3.0;3.0;"""bland"". smooth, dark coffee. more ""one note"". decent cup of coffee, would be a pleasant surprise at a diner.";1.0;2.0;1.0;"burnt rubber flavor/aftertaste. smooth, ""one note"".";2.0;3.0;4.0;"""brighter"", more interesting flavor. more ""berry"" or coffee fruit.";1.0;2.0;3.0;"more complex flavor, ""strong"" cup. ""darker"" version of A?";Coffee C;Coffee D;Coffee D;I primarily work from home;$80-$100;I need the caffeine, I need the ritual;False;True;True;False;False;;Yes;No;$6-$8;$8-$10;Yes;$100-$300;Yes;Male;;Married;$150,000 or more;Some college or associate's degree;White/Caucasian;;Employed full-time;More than 3;No affiliation
3512;5dEzOQ;ABQW7y;10/22/23 22:38;35-44 years old;45458;3;At home;True;False;False;False;False;Pour over, Espresso, French press, Other;True;True;True;False;False;False;False;False;False;True;Aeropress, Turkish ;;;;;;;;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Juicy;Very strong;Medium;Full caffeine;10.0;1.0;3.0;4.0;Strong cocoa powder flavor/ Carmel flavors as it cooled. Less intensity as it cooled ;3.0;2.0;2.0;Roasty, nutty, bland as it cooled ;1.0;4.0;4.0;Fruity and juicy. Clean mouth feel ;1.0;4.0;5.0;High sweetness and clarity. Melon and blueberry flavor. Increased complexity as it cooled.;Coffee A;Coffee D;Coffee D;I primarily work from home;$80-$100;It tastes good, It makes me go to the bathroom, I need the caffeine;True;True;False;True;False;;Yes;Yes;$10-$15;More than $20;Yes;More than $1,000;Yes;Male;;Single;$50,000 - $74,999;Some college or associate's degree;White/Caucasian;;Employed full-time;;Democrat
3513;0Eox59;bWA2J2;10/22/23 22:38;25-34 years old;46205;2;At home, At the office;True;True;False;False;False;Bean-to-cup machine, Pod/capsule machine (e.g. Keurig/Nespresso);False;False;False;False;True;False;True;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Flavor syrup;False;True;False;True;False;;Whole milk, Flavored coffee creamer;True;False;False;False;True;False;False;False;False;;;;;;;;;;;;;;;;;;Full Bodied;Somewhat strong;Medium;Full caffeine;7.0;1.0;5.0;3.0;lemon, buttery, bright;3.0;1.0;4.0;Leather, roasty, tobacco;2.0;2.0;4.0;Malt, cereal, thin;4.0;4.0;2.0;Green apple, citric acid;Coffee B;Coffee A;Coffee B;I primarily work from home;$60-$80;It tastes good, I need the ritual, It makes me go to the bathroom;True;False;True;True;False;;Yes;Yes;$8-$10;$8-$10;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
3514;Rz80kv;ExaBj2;10/22/23 22:38;25-34 years old;11421;2;At home, At a cafe;True;False;False;True;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Soy milk, Oat milk, Whole milk;True;False;False;False;False;True;False;True;False;;;;;;;;;;;;;;;;;;Bright;Medium;Light;Full caffeine;7.0;2.0;4.0;4.0;Nickel;1.0;2.0;5.0;;3.0;2.0;3.0;;3.0;5.0;3.0;Lemon;Coffee B;Coffee A;Coffee B;I primarily work from home;$40-$60;I need the caffeine, It tastes good, I need the ritual;True;True;True;False;False;;Yes;Yes;$8-$10;$10-$15;Yes;$500-$1000;Yes;Male;;Single;$75,000 - $99,999;Bachelor's degree;Hispanic/Latino;;Unemployed;;No affiliation
3515;7d4WYR;7NP4Ra;10/22/23 22:39;35-44 years old;98107;1;At home, On the go;True;False;True;False;False;French press;False;True;False;False;False;False;False;False;False;False;;Drive-thru, Local cafe;False;True;True;False;False;False;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Oat milk, Soy milk;False;False;False;False;False;True;False;True;False;Artificial Sweeteners (e.g., Splenda);False;True;False;False;False;False;False;False;;;;;;;;;Chocolatey;Very strong;Dark;Full caffeine;8.0;3.0;5.0;1.0;;4.0;3.0;2.0;smoke, wood;2.0;2.0;5.0;chocolate;4.0;5.0;1.0;blueberry;Coffee C;Coffee D;Coffee C;I primarily work from home;$40-$60;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;$6-$8;$6-$8;Yes;$300-$500;Yes;Female;;Married;$150,000 or more;Some college or associate's degree;Black/African American;;Homemaker;2;Democrat
3516;oAlyxN;LPo5Zy;10/22/23 22:40;>65 years old;95616;2;At home, At a cafe;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup;False;True;True;True;False;;Half and half;False;False;True;False;False;False;False;False;False;Artificial Sweeteners (e.g., Splenda);False;True;False;False;False;False;False;False;;;;;;;;;Chocolatey;Somewhat strong;Light;Full caffeine;8.0;3.0;4.0;3.0;;3.0;4.0;3.0;;2.0;3.0;4.0;;2.0;2.0;1.0;;Coffee C;Coffee A;Coffee C;I primarily work from home;$40-$60;It tastes good;True;False;False;False;False;;Yes;Yes;$6-$8;$4-$6;Yes;$100-$300;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Retired;1;Democrat
3517;OA8zZg;X4NOoY;10/22/23 22:40;35-44 years old;20147;3;At home, On the go, At the office;True;True;True;False;False;French press, Espresso;False;True;True;False;False;False;False;False;False;False;;Specialty coffee shop, National chain (e.g. Starbucks, Dunkin), Drive-thru;True;False;True;True;False;False;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup;False;True;True;True;False;;Whole milk, Half and half;True;False;True;False;False;False;False;False;False;Granulated Sugar, Honey, Maple Syrup;True;False;True;True;False;False;False;False;;;;;;;;;Nutty;Medium;Medium;Full caffeine;8.0;2.0;3.0;3.0;;3.0;2.0;4.0;;2.0;2.0;5.0;;2.0;4.0;2.0;;Coffee C;Coffee A;Coffee C;I do a mix of both;$60-$80;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$10-$15;$4-$6;No;$500-$1000;Yes;Female;;Single;;;;;Employed full-time;;
3518;1rGlOb;PzP8R1;10/22/23 22:41;35-44 years old;21128;2;At home;True;False;False;False;False;Espresso;False;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener;False;True;True;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;Granulated Sugar;True;False;False;False;False;False;False;False;;;;;;;;;Chocolatey;Medium;Medium;Full caffeine;6.0;1.0;4.0;3.0;Bright.  Fruity.;3.0;3.0;4.0;Balanced.  Wanted to call it boring, but I like it.;4.0;3.0;1.0;There is a tasting note that reminds me of red rocket ale.;2.0;5.0;1.0;The fruit/acid in this is too much for me. Was like klatch on steroids.;Coffee B;Coffee A;Coffee C;I primarily work from home;$20-$40;It tastes good, I need the caffeine, I need the ritual;True;True;True;False;False;;Yes;Yes;$6-$8;$10-$15;No;More than $1,000;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;No affiliation
3519;OA8zpp;l64VLW;10/22/23 22:46;35-44 years old;98144;;At home;True;False;False;False;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, No - just black;True;True;False;False;False;;Skim milk, Oat milk;False;True;False;False;False;True;False;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Medium;Medium;;6.0;1.0;;3.0;;1.0;1.0;4.0;;2.0;1.0;2.0;;2.0;2.0;2.0;;Coffee B;Coffee A;Coffee B;;;;;;;;;;;;;;;;;;;;;;;;;;
3520;GrYz2j;Vzxo8v;10/22/23 22:48;35-44 years old;60626;2;At home, At a cafe;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Bright;Very strong;Light;Full caffeine;7.0;2.0;5.0;5.0;Apple, stone fruit, winey;3.0;2.0;4.0;Dark chocolate, smoky;4.0;2.0;3.0;Rich, milk chocolate, black tea like;3.0;4.0;5.0;Complex, blueberry, honey;Coffee A;Coffee D;Coffee D;I primarily work from home;$60-$80;It tastes good;True;False;False;False;False;;Yes;Yes;$10-$15;More than $20;Yes;More than $1,000;Yes;Male;;Married;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;;No affiliation
3521;PA8Add;7NP4vL;10/22/23 22:48;25-34 years old;22911;2;At home, At a cafe;True;False;False;True;False;Pour over;True;False;False;False;False;False;False;False;False;False;;;;;;;;;;Cortado;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Medium;Light;Full caffeine;5.0;2.0;3.0;4.0;Caramel;3.0;2.0;3.0;Chocolate;2.0;2.0;3.0;Smokey;2.0;4.0;5.0;Fruit, berry, wine;Coffee A;Coffee D;Coffee D;I primarily work from home;$40-$60;It tastes good;True;False;False;False;False;;Yes;Yes;$10-$15;More than $20;No;$300-$500;Yes;Male;;Single;$75,000 - $99,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;No affiliation
3522;dYQ6Jo;RDr8D9;10/22/23 22:51;18-24 years old;80919;1;At home, At a cafe;True;False;False;True;False;Pour over, Espresso;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Espresso;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat light;Light;Half caff;6.0;2.0;4.0;5.0;Fruity, Blackberry, Cinnamon;4.0;2.0;3.0;Smooth, woody, berries;4.0;3.0;4.0;Cherry, Creamy;1.0;3.0;4.0;Apples, tangerine;Coffee A;Coffee A;Coffee A;I do a mix of both;$20-$40;It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$6-$8;$6-$8;Yes;$300-$500;Yes;Male;;Single;$50,000 - $74,999;Some college or associate's degree;White/Caucasian;;Student;;Democrat
3523;aBZBNE;2KROLV;10/22/23 22:51;25-34 years old;97206;2;At the office;False;True;False;False;False;;;;;;;;;;;;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Oat milk, Almond milk;False;False;False;False;False;True;True;False;False;;;;;;;;;;;;;;;;;;Chocolatey;Medium;Medium;Full caffeine;1.0;3.0;4.0;1.0;;2.0;2.0;5.0;;4.0;2.0;2.0;;2.0;5.0;1.0;;Coffee B;Coffee A;Coffee B;I primarily work in person;$60-$80;I need the ritual, It tastes good;True;False;True;False;False;;Yes;Yes;$6-$8;$2-$4;Yes;$100-$300;Yes;Male;;Single;$50,000 - $74,999;Bachelor's degree;Hispanic/Latino;;Employed full-time;;No affiliation
3524;jBGB6Y;Z2QPGa;10/22/23 22:53;25-34 years old;94538;1;At the office, At home;True;True;False;False;False;Pour over, Espresso, Pod/capsule machine (e.g. Keurig/Nespresso), Coffee extract (e.g. Cometeer), Cold brew;True;False;True;False;True;False;False;True;True;False;;;;;;;;;;Pourover;;No - just black, Milk, dairy alternative, or coffee creamer;True;True;False;False;False;;Whole milk, Half and half, Soy milk;True;False;True;False;False;False;False;True;False;;;;;;;;;;;;;;;;;;Floral;Somewhat strong;Light;Full caffeine;7.0;1.0;3.0;4.0;Caramel;3.0;2.0;3.0;I am not sure about this one...;2.0;1.0;3.0;Not sure about this one too;2.0;2.0;4.0;A little bit fruity?;Coffee A;Coffee A;Coffee A;I do a mix of both;$40-$60;It tastes good, I need the caffeine;True;True;False;False;False;;Yes;Yes;More than $20;$2-$4;No;$500-$1000;Yes;Male;;Divorced;$100,000 - $149,999;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;No affiliation
3525;ylelXW;MEG8JY;10/22/23 22:54;35-44 years old;91040;2;On the go;False;False;True;False;False;;;;;;;;;;;;;National chain (e.g. Starbucks, Dunkin);True;False;False;False;False;False;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Full Bodied;Medium;Medium;Full caffeine;4.0;2.0;4.0;2.0;;1.0;2.0;4.0;;3.0;3.0;3.0;;3.0;3.0;1.0;;Coffee B;Coffee A;Coffee B;I do a mix of both;$40-$60;I need the caffeine;False;True;False;False;False;;Yes;Yes;$4-$6;$8-$10;No;$300-$500;Yes;Male;;Divorced;$150,000 or more;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
3526;AlWdeD;ABQWvD;10/22/23 22:57;35-44 years old;30316;Less than 1;At the office;False;True;False;False;False;;;;;;;;;;;;;;;;;;;;;Blended drink (e.g. Frappuccino);;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Sweet;Medium;Light;Full caffeine;1.0;3.0;5.0;3.0;Tangy, yet not bitter as regular coffee. Has a really pleasant smell: Warm, earthy, almost sweet. ;3.0;3.0;4.0;Tastes similar to Coffee C. Smells smokey, floral aftertaste.;3.0;2.0;5.0;This one is probably my favorite. Similar to Coffee A in smell, but more subtle and less tangy than A. Fruity aftertaste.;2.0;4.0;3.0;This one is the most interesting coffee sample. It smells unique-- kind of fermented, natural, and earthy. Its taste is just like how it smells.;Coffee C;Coffee A;Coffee C;I primarily work in person;<$20;I need the caffeine, Other;False;True;False;False;True;weight loss ;Yes;No;$4-$6;$2-$4;Yes;Less than $20;Yes;Female;;Married;$25,000 - $49,999;Bachelor's degree;Other (please specify);Multiracial ;Employed full-time;2;Independent
3527;VZoZYg;qRNjN5;10/22/23 22:57;25-34 years old;94403;2;At the office, At home;True;True;False;False;False;Espresso, Pour over;True;False;True;False;False;False;False;False;False;False;;;;;;;;;;Pourover;;No - just black;True;False;False;False;False;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Light;Full caffeine;6.0;3.0;4.0;4.0;;4.0;3.0;3.0;;4.0;2.0;4.0;;3.0;4.0;5.0;;Coffee C;Coffee A;Coffee A;;;;;;;;;;;;;;;;;;;;;;;;;;
3528;ylelvg;VzxoN6;10/22/23 23:01;35-44 years old;95691;3;At a cafe, At home, On the go, At the office;True;True;True;True;False;French press, Cold brew, Coffee brewing machine (e.g. Mr. Coffee);False;True;False;True;False;False;False;True;False;False;;Specialty coffee shop;False;False;False;True;False;False;;Regular drip coffee;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Caramalized;Somewhat strong;Light;Full caffeine;6.0;2.0;4.0;4.0;Butterscotch ;2.0;2.0;2.0;Bark;4.0;2.0;2.0;Coffee;2.0;4.0;5.0;Sour candy ;Coffee A;Coffee D;Coffee B;I primarily work from home;$80-$100;It tastes good, I need the caffeine, I need the ritual, It makes me go to the bathroom;True;True;True;True;False;;Yes;Yes;$8-$10;$4-$6;Yes;$500-$1000;Yes;Male;;Single;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;;Independent
3529;VZoZvv;RDr8l4;10/22/23 23:04;25-34 years old;95691;Less than 1;At a cafe;False;False;False;True;False;;;;;;;;;;;;;;;;;;;;;Cappuccino;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Fruity;Somewhat strong;Medium;Half caff;3.0;2.0;2.0;4.0;;4.0;2.0;1.0;;3.0;3.0;3.0;;1.0;4.0;5.0;;Coffee A;Coffee D;Coffee D;I primarily work from home;<$20;It tastes good;True;False;False;False;False;;Yes;Yes;$6-$8;$6-$8;No;Less than $20;Yes;Male;;Living with a partner;$150,000 or more;Bachelor's degree;Asian/Pacific Islander;;Employed full-time;;Democrat
3530;qbjbj7;MEG8gl;10/22/23 23:06;18-24 years old;76126;1;At home;True;False;False;False;False;Other;False;False;False;False;False;False;False;False;False;True;V60 Switch. Immersion with paper filter;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer, Sugar or sweetener, Flavor syrup;False;True;True;True;False;;Oat milk, Half and half;False;False;True;False;False;True;False;False;False;Raw Sugar (Turbinado);False;False;False;False;False;False;False;True;;;;;;;;;Caramalized;Very strong;Dark;Decaf;8.0;2.0;4.0;1.0;Sour;3.0;1.0;5.0;Woodsy, Balanced;3.0;2.0;4.0;Nutty;1.0;4.0;2.0;Fruit, Bright;Coffee B;Coffee D;Coffee B;I primarily work from home;<$20;It tastes good, I need the ritual;True;False;True;False;False;;Yes;Yes;$8-$10;$10-$15;No;$100-$300;Yes;Male;;Married;$100,000 - $149,999;Bachelor's degree;White/Caucasian;;Employed full-time;;Democrat
3531;Rz8zrp;Exa5VA;10/22/23 23:10;35-44 years old;48134;Less than 1;At a cafe;False;False;False;True;False;;False;False;False;False;False;False;False;False;False;False;;;;;;;;;;Latte;;Milk, dairy alternative, or coffee creamer;False;True;False;False;False;;Whole milk;True;False;False;False;False;False;False;False;False;;;;;;;;;;;;;;;;;;Sweet;Somewhat light;Light;Decaf;2.0;3.0;2.0;3.0;;3.0;2.0;3.0;;2.0;3.0;4.0;;1.0;4.0;5.0;;Coffee C;Coffee D;Coffee D;I primarily work from home;<$20;Other;False;False;False;False;True;Only drink coffee when my husband or a friend offers me a taste.;No;No;$2-$4;$6-$8;Yes;Less than $20;Yes;Female;;Married;$150,000 or more;Master's degree;White/Caucasian;;Employed full-time;1;Republican
